MAP       , ID        , AMOUNT    , X1        , Y1        , DX        , DY        , RX        , RY        , RADIUS    , 
1         , 13202     , 1         , 3399.0    , -1833.0   , 189.0     , 54.0      , 3493.5    , -1806.0   , 54.0      , 
1         , 13202     , 1         , 3734.0    , -1716.0   , 144.0     , 66.0      , 3806.0    , -1683.0   , 66.0      , 
1         , 13202     , 1         , 4018.0    , -1765.0   , 65.0      , 210.0     , 4050.5    , -1660.0   , 65.0      , 
1         , 13203     , 1         , 3594.0    , -1658.0   , 128.0     , 58.0      , 3658.0    , -1629.0   , 58.0      , 
1         , 13203     , 1         , 3907.0    , -1673.0   , 94.0      , 79.0      , 3954.0    , -1633.5   , 79.0      , 
1         , 13203     , 1         , 3734.0    , -1822.0   , 33.0      , 39.0      , 3750.5    , -1802.5   , 33.0      , 
1         , 13203     , 1         , 3902.0    , -1811.0   , 46.0      , 35.0      , 3925.0    , -1793.5   , 35.0      , 
1         , 13203     , 1         , 3499.0    , -1947.0   , 76.0      , 52.0      , 3537.0    , -1921.0   , 52.0      , 
1         , 13203     , 1         , 3896.0    , -1238.0   , 38.0      , 51.0      , 3915.0    , -1212.5   , 38.0      , 
1         , 13203     , 1         , 3723.0    , -1263.0   , 51.0      , 189.0     , 3748.5    , -1168.5   , 51.0      , 
1         , 13203     , 1         , 3533.0    , -1924.0   , 34.0      , 52.0      , 3550.0    , -1898.0   , 34.0      , 
1         , 13203     , 1         , 3289.0    , -1339.0   , 119.0     , 138.0     , 3348.5    , -1270.0   , 119.0     , 
1         , 182       , 3         , 3343.0    , -195.0    , 279.0     , 77.0      , 3482.5    , -156.5    , 77.0      , 
1         , 191       , 1         , 3734.0    , -76.0     , 27.0      , 22.0      , 3747.5    , -65.0     , 22.0      , 
1         , 191       , 1         , 3823.0    , -74.0     , 25.0      , 25.0      , 3835.5    , -61.5     , 25.0      , 
1         , 191       , 4         , 3621.0    , -474.0    , 82.0      , 81.0      , 3662.0    , -433.5    , 81.0      , 
1         , 191       , 3         , 3772.0    , -425.0    , 108.0     , 46.0      , 3826.0    , -402.0    , 46.0      , 
1         , 191       , 2         , 4021.0    , -416.0    , 48.0      , 51.0      , 4045.0    , -390.5    , 48.0      , 
1         , 191       , 3         , 3366.0    , -198.0    , 267.0     , 81.0      , 3499.5    , -157.5    , 81.0      , 
1         , 191       , 2         , 3768.0    , -325.0    , 142.0     , 44.0      , 3839.0    , -303.0    , 44.0      , 
1         , 191       , 2         , 3807.0    , -678.0    , 90.0      , 129.0     , 3852.0    , -613.5    , 90.0      , 
1         , 192       , 2         , 3593.0    , -502.0    , 55.0      , 55.0      , 3620.5    , -474.5    , 55.0      , 
1         , 192       , 3         , 3712.0    , -647.0    , 71.0      , 65.0      , 3747.5    , -614.5    , 65.0      , 
1         , 192       , 4         , 3343.0    , -996.0    , 217.0     , 189.0     , 3451.5    , -901.5    , 189.0     , 
1         , 192       , 4         , 3652.0    , -1013.0   , 165.0     , 218.0     , 3734.5    , -904.0    , 165.0     , 
1         , 192       , 2         , 3554.0    , -641.0    , 80.0      , 88.0      , 3594.0    , -597.0    , 80.0      , 
1         , 201       , 2         , 3995.0    , -442.0    , 39.0      , 44.0      , 4014.5    , -420.0    , 39.0      , 
1         , 201       , 2         , 3694.0    , -610.0    , 53.0      , 62.0      , 3720.5    , -579.0    , 53.0      , 
1         , 201       , 2         , 3915.0    , -591.0    , 43.0      , 44.0      , 3936.5    , -569.0    , 43.0      , 
1         , 201       , 3         , 3888.0    , -949.0    , 65.0      , 42.0      , 3920.5    , -928.0    , 42.0      , 
1         , 201       , 4         , 3317.0    , -1011.0   , 244.0     , 212.0     , 3439.0    , -905.0    , 212.0     , 
1         , 201       , 2         , 3636.0    , -995.0    , 192.0     , 183.0     , 3732.0    , -903.5    , 183.0     , 
1         , 202       , 4         , 3865.0    , -995.0    , 115.0     , 61.0      , 3922.5    , -964.5    , 61.0      , 
1         , 321       , 1         , 3383.0    , -1011.0   , 436.0     , 77.0      , 3601.0    , -972.5    , 77.0      , 
1         , 321       , 1         , 3724.0    , -658.0    , 176.0     , 86.0      , 3812.0    , -615.0    , 86.0      , 
1         , 321       , 1         , 3670.0    , -468.0    , 299.0     , 65.0      , 3819.5    , -435.5    , 65.0      , 
1         , 12182     , 1         , 3343.0    , -195.0    , 279.0     , 77.0      , 3482.5    , -156.5    , 77.0      , 
1         , 12191     , 1         , 3734.0    , -76.0     , 27.0      , 22.0      , 3747.5    , -65.0     , 22.0      , 
1         , 12191     , 1         , 3823.0    , -74.0     , 25.0      , 25.0      , 3835.5    , -61.5     , 25.0      , 
1         , 12191     , 1         , 3621.0    , -474.0    , 82.0      , 81.0      , 3662.0    , -433.5    , 81.0      , 
1         , 12191     , 1         , 3772.0    , -425.0    , 108.0     , 46.0      , 3826.0    , -402.0    , 46.0      , 
1         , 12191     , 1         , 4021.0    , -416.0    , 48.0      , 51.0      , 4045.0    , -390.5    , 48.0      , 
1         , 12191     , 1         , 3366.0    , -198.0    , 267.0     , 81.0      , 3499.5    , -157.5    , 81.0      , 
1         , 12191     , 1         , 3768.0    , -325.0    , 142.0     , 44.0      , 3839.0    , -303.0    , 44.0      , 
1         , 12191     , 1         , 3807.0    , -678.0    , 90.0      , 129.0     , 3852.0    , -613.5    , 90.0      , 
1         , 12192     , 1         , 3593.0    , -502.0    , 55.0      , 55.0      , 3620.5    , -474.5    , 55.0      , 
1         , 12192     , 1         , 3712.0    , -647.0    , 71.0      , 65.0      , 3747.5    , -614.5    , 65.0      , 
1         , 12192     , 1         , 3343.0    , -996.0    , 217.0     , 189.0     , 3451.5    , -901.5    , 189.0     , 
1         , 12192     , 1         , 3652.0    , -1013.0   , 165.0     , 218.0     , 3734.5    , -904.0    , 165.0     , 
1         , 12192     , 1         , 3554.0    , -641.0    , 80.0      , 88.0      , 3594.0    , -597.0    , 80.0      , 
1         , 12201     , 1         , 3995.0    , -442.0    , 39.0      , 44.0      , 4014.5    , -420.0    , 39.0      , 
1         , 12201     , 1         , 3694.0    , -610.0    , 53.0      , 62.0      , 3720.5    , -579.0    , 53.0      , 
1         , 12201     , 1         , 3915.0    , -591.0    , 43.0      , 44.0      , 3936.5    , -569.0    , 43.0      , 
1         , 12201     , 1         , 3888.0    , -949.0    , 65.0      , 42.0      , 3920.5    , -928.0    , 42.0      , 
1         , 12201     , 1         , 3317.0    , -1011.0   , 244.0     , 212.0     , 3439.0    , -905.0    , 212.0     , 
1         , 12201     , 1         , 3636.0    , -995.0    , 192.0     , 183.0     , 3732.0    , -903.5    , 183.0     , 
1         , 12202     , 1         , 3865.0    , -995.0    , 115.0     , 61.0      , 3922.5    , -964.5    , 61.0      , 
1         , 13182     , 1         , 3343.0    , -195.0    , 279.0     , 77.0      , 3482.5    , -156.5    , 77.0      , 
1         , 13191     , 1         , 3734.0    , -76.0     , 27.0      , 22.0      , 3747.5    , -65.0     , 22.0      , 
1         , 13191     , 1         , 3823.0    , -74.0     , 25.0      , 25.0      , 3835.5    , -61.5     , 25.0      , 
1         , 13191     , 1         , 3621.0    , -474.0    , 82.0      , 81.0      , 3662.0    , -433.5    , 81.0      , 
1         , 13191     , 1         , 3772.0    , -425.0    , 108.0     , 46.0      , 3826.0    , -402.0    , 46.0      , 
1         , 13191     , 1         , 4021.0    , -416.0    , 48.0      , 51.0      , 4045.0    , -390.5    , 48.0      , 
1         , 13191     , 1         , 3366.0    , -198.0    , 267.0     , 81.0      , 3499.5    , -157.5    , 81.0      , 
1         , 13191     , 1         , 3768.0    , -325.0    , 142.0     , 44.0      , 3839.0    , -303.0    , 44.0      , 
1         , 13191     , 1         , 3807.0    , -678.0    , 90.0      , 129.0     , 3852.0    , -613.5    , 90.0      , 
1         , 13192     , 1         , 3593.0    , -502.0    , 55.0      , 55.0      , 3620.5    , -474.5    , 55.0      , 
1         , 13192     , 1         , 3712.0    , -647.0    , 71.0      , 65.0      , 3747.5    , -614.5    , 65.0      , 
1         , 13192     , 1         , 3343.0    , -996.0    , 217.0     , 189.0     , 3451.5    , -901.5    , 189.0     , 
1         , 13192     , 1         , 3652.0    , -1013.0   , 165.0     , 218.0     , 3734.5    , -904.0    , 165.0     , 
1         , 13192     , 1         , 3554.0    , -641.0    , 80.0      , 88.0      , 3594.0    , -597.0    , 80.0      , 
1         , 13201     , 1         , 3995.0    , -442.0    , 39.0      , 44.0      , 4014.5    , -420.0    , 39.0      , 
1         , 13201     , 1         , 3694.0    , -610.0    , 53.0      , 62.0      , 3720.5    , -579.0    , 53.0      , 
1         , 13201     , 1         , 3915.0    , -591.0    , 43.0      , 44.0      , 3936.5    , -569.0    , 43.0      , 
1         , 13201     , 1         , 3888.0    , -949.0    , 65.0      , 42.0      , 3920.5    , -928.0    , 42.0      , 
1         , 13201     , 1         , 3317.0    , -1011.0   , 244.0     , 212.0     , 3439.0    , -905.0    , 212.0     , 
1         , 13201     , 1         , 3636.0    , -995.0    , 192.0     , 183.0     , 3732.0    , -903.5    , 183.0     , 
1         , 13202     , 1         , 3865.0    , -995.0    , 115.0     , 61.0      , 3922.5    , -964.5    , 61.0      , 
1         , 1839      , 1         , 4415.0    , 251.0     , 5.0       , 6.0       , 4417.5    , 254.0     , 5.0       , 
1         , 1839      , 1         , 4574.0    , 663.0     , 7.0       , 8.0       , 4577.5    , 667.0     , 7.0       , 
1         , 1839      , 1         , 4792.0    , 304.0     , 7.0       , 9.0       , 4795.5    , 308.5     , 7.0       , 
1         , 1625      , 2         , 4101.0    , 872.0     , 418.0     , 148.0     , 4310.0    , 946.0     , 148.0     , 
1         , 1626      , 3         , 4271.0    , 762.0     , 86.0      , 255.0     , 4314.0    , 889.5     , 86.0      , 
1         , 1626      , 2         , 4418.0    , 679.0     , 93.0      , 334.0     , 4464.5    , 846.0     , 93.0      , 
1         , 1626      , 2         , 4447.0    , 677.0     , 279.0     , 62.0      , 4586.5    , 708.0     , 62.0      , 
1         , 1626      , 2         , 4531.0    , 507.0     , 81.0      , 231.0     , 4571.5    , 622.5     , 81.0      , 
1         , 1626      , 2         , 4689.0    , 553.0     , 232.0     , 99.0      , 4805.0    , 602.5     , 99.0      , 
1         , 1626      , 2         , 4183.0    , 346.0     , 96.0      , 131.0     , 4231.0    , 411.5     , 96.0      , 
1         , 1626      , 1         , 4162.0    , 429.0     , 217.0     , 45.0      , 4270.5    , 451.5     , 45.0      , 
1         , 1629      , 3         , 4334.0    , 256.0     , 70.0      , 101.0     , 4369.0    , 306.5     , 70.0      , 
1         , 1629      , 2         , 4410.0    , 154.0     , 104.0     , 146.0     , 4462.0    , 227.0     , 104.0     , 
1         , 1629      , 2         , 4528.0    , 78.0      , 103.0     , 81.0      , 4579.5    , 118.5     , 81.0      , 
1         , 1629      , 1         , 4751.0    , 277.0     , 84.0      , 161.0     , 4793.0    , 357.5     , 84.0      , 
1         , 1629      , 2         , 4761.0    , 36.0      , 25.0      , 617.0     , 4773.5    , 344.5     , 25.0      , 
1         , 1629      , 1         , 4658.0    , 1.0       , 220.0     , 73.0      , 4768.0    , 37.5      , 73.0      , 
1         , 1629      , 2         , 4774.0    , 46.0      , 65.0      , 392.0     , 4806.5    , 242.0     , 65.0      , 
1         , 1839      , 1         , 4393.0    , 1423.0    , 7.0       , 9.0       , 4396.5    , 1427.5    , 7.0       , 
1         , 1626      , 3         , 4126.0    , 1381.0    , 330.0     , 144.0     , 4291.0    , 1453.0    , 144.0     , 
1         , 1841      , 1         , 4804.0    , -2136.0   , 6.0       , 7.0       , 4807.0    , -2132.5   , 6.0       , 
1         , 1841      , 1         , 4898.0    , -2480.0   , 7.0       , 7.0       , 4901.5    , -2476.5   , 7.0       , 
1         , 1842      , 1         , 4565.0    , -2525.0   , 7.0       , 7.0       , 4568.5    , -2521.5   , 7.0       , 
1         , 1636      , 2         , 4733.0    , -2181.0   , 107.0     , 165.0     , 4786.5    , -2098.5   , 107.0     , 
1         , 1636      , 1         , 4765.0    , -2228.0   , 113.0     , 122.0     , 4821.5    , -2167.0   , 113.0     , 
1         , 1636      , 2         , 4810.0    , -2373.0   , 96.0      , 183.0     , 4858.0    , -2281.5   , 96.0      , 
1         , 1636      , 2         , 4620.0    , -2417.0   , 316.0     , 76.0      , 4778.0    , -2379.0   , 76.0      , 
1         , 1639      , 2         , 4393.0    , -2528.0   , 308.0     , 85.0      , 4547.0    , -2485.5   , 85.0      , 
1         , 1639      , 2         , 4465.0    , -2667.0   , 157.0     , 244.0     , 4543.5    , -2545.0   , 157.0     , 
1         , 1639      , 1         , 4517.0    , -2717.0   , 209.0     , 100.0     , 4621.5    , -2667.0   , 100.0     , 
1         , 1639      , 3         , 4776.0    , -2632.0   , 160.0     , 101.0     , 4856.0    , -2581.5   , 101.0     , 
1         , 1639      , 2         , 4864.0    , -2633.0   , 74.0      , 311.0     , 4901.0    , -2477.5   , 74.0      , 
1         , 1639      , 3         , 4638.0    , -2521.0   , 111.0     , 181.0     , 4693.5    , -2430.5   , 111.0     , 
1         , 1640      , 1         , 4493.0    , -2689.0   , 158.0     , 266.0     , 4572.0    , -2556.0   , 158.0     , 
1         , 192       , 2         , 4379.0    , -1369.0   , 32.0      , 40.0      , 4395.0    , -1349.0   , 32.0      , 
1         , 201       , 3         , 4324.0    , -1368.0   , 70.0      , 64.0      , 4359.0    , -1336.0   , 64.0      , 
1         , 201       , 3         , 4128.0    , -1438.0   , 137.0     , 51.0      , 4196.5    , -1412.5   , 51.0      , 
1         , 202       , 4         , 4216.0    , -1833.0   , 102.0     , 109.0     , 4267.0    , -1778.5   , 102.0     , 
1         , 203       , 3         , 4250.0    , -1893.0   , 53.0      , 114.0     , 4276.5    , -1836.0   , 53.0      , 
1         , 203       , 2         , 4146.0    , -1642.0   , 72.0      , 36.0      , 4182.0    , -1624.0   , 36.0      , 
1         , 1841      , 1         , 4870.0    , -1292.0   , 7.0       , 8.0       , 4873.5    , -1288.0   , 7.0       , 
1         , 1841      , 1         , 4847.0    , -1740.0   , 6.0       , 8.0       , 4850.0    , -1736.0   , 6.0       , 
1         , 1634      , 2         , 4824.0    , -1184.0   , 46.0      , 330.0     , 4847.0    , -1019.0   , 46.0      , 
1         , 1634      , 3         , 4841.0    , -1229.0   , 75.0      , 132.0     , 4878.5    , -1163.0   , 75.0      , 
1         , 1634      , 2         , 4836.0    , -1393.0   , 84.0      , 253.0     , 4878.0    , -1266.5   , 84.0      , 
1         , 1634      , 2         , 4782.0    , -1562.0   , 172.0     , 196.0     , 4868.0    , -1464.0   , 172.0     , 
1         , 1634      , 2         , 4750.0    , -1662.0   , 188.0     , 120.0     , 4844.0    , -1602.0   , 120.0     , 
1         , 1635      , 1         , 4784.0    , -2033.0   , 53.0      , 665.0     , 4810.5    , -1700.5   , 53.0      , 
1         , 1636      , 3         , 4731.0    , -2042.0   , 108.0     , 237.0     , 4785.0    , -1923.5   , 108.0     , 
1         , 1636      , 2         , 4773.0    , -1948.0   , 84.0      , 429.0     , 4815.0    , -1733.5   , 84.0      , 
1         , 1636      , 3         , 4804.0    , -1841.0   , 101.0     , 405.0     , 4854.5    , -1638.5   , 101.0     , 
1         , 321       , 1         , 4158.0    , -1726.0   , 160.0     , 79.0      , 4238.0    , -1686.5   , 79.0      , 
1         , 12192     , 1         , 4379.0    , -1369.0   , 32.0      , 40.0      , 4395.0    , -1349.0   , 32.0      , 
1         , 12201     , 1         , 4324.0    , -1368.0   , 70.0      , 64.0      , 4359.0    , -1336.0   , 64.0      , 
1         , 12201     , 1         , 4128.0    , -1438.0   , 137.0     , 51.0      , 4196.5    , -1412.5   , 51.0      , 
1         , 12202     , 1         , 4216.0    , -1833.0   , 102.0     , 109.0     , 4267.0    , -1778.5   , 102.0     , 
1         , 12203     , 1         , 4250.0    , -1893.0   , 53.0      , 114.0     , 4276.5    , -1836.0   , 53.0      , 
